@relation RNA
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute class1 {0,1}
@attribute class2 {0,1}
@attribute class3 {0,1}
@attribute class4 {0,1}
@attribute class37 {0,1}
@attribute class5 {0,1}
@attribute class16 {0,1}
@attribute class7 {0,1}
@attribute class9 {0,1}
@attribute class12 {0,1}
@attribute class17 {0,1}
@attribute class23 {0,1}
@attribute class8 {0,1}
@attribute class24 {0,1}
@attribute class32 {0,1}
@attribute class34 {0,1}
@attribute class35 {0,1}
@attribute class38 {0,1}
@attribute class39 {0,1}
@data
0.04809659,0.02205772,0.02733005,0.03002002,0.02765285,0.02033614,0.00968388,0.02571607,0.02636167,0.02012095,0.02485529,0.02453249,0.02539328,0.02076654,0.03400117,0.04433064,0.21268931,0.18034691,0.17570844,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.04863434,0.02148462,0.02928749,0.03078394,0.02800483,0.01956063,0.00919243,0.02522573,0.02693594,0.01870552,0.02340862,0.02576017,0.02661528,0.02223284,0.03281482,0.0471379,0.2112578,0.17818815,0.17476896,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05059304,0.02285214,0.0278546,0.03172013,0.02842306,0.01932768,0.00795846,0.02683137,0.0263766,0.01784968,0.02387537,0.02546706,0.02762721,0.02239737,0.03388028,0.04740966,0.20877405,0.17760814,0.17317412,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05078419,0.02243158,0.02880807,0.03222405,0.02892194,0.01901561,0.00819834,0.0250505,0.02675849,0.01799081,0.02288705,0.02596143,0.02778328,0.02174839,0.03359044,0.04793754,0.20994597,0.17725382,0.17270851,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.04948277,0.02182727,0.0276555,0.03234093,0.02799833,0.01988453,0.00834236,0.02639843,0.02651271,0.0183989,0.02399857,0.02514136,0.02719838,0.02251294,0.03405511,0.04868281,0.20826861,0.17838437,0.17291611,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05121956,0.02232045,0.02784182,0.03230591,0.0284292,0.01820879,0.00798837,0.02537483,0.02607968,0.01797384,0.02314278,0.02631464,0.02784182,0.02149812,0.03453796,0.04851761,0.20985271,0.17703292,0.17351899,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05126114,0.02244769,0.02803169,0.03272225,0.02903681,0.01831553,0.00770592,0.02523969,0.02646817,0.01809217,0.02289441,0.02646817,0.02758497,0.02144257,0.03529089,0.0470173,0.20968994,0.17708642,0.17320429,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0529845,0.02289188,0.02848051,0.03181219,0.0293403,0.01880789,0.00741568,0.02622357,0.02633104,0.01827052,0.02267694,0.02633104,0.02740578,0.02181715,0.0350364,0.04718092,0.20895045,0.17643466,0.17160858,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.04880996,0.02207588,0.02906319,0.03088597,0.02916446,0.01832905,0.00870883,0.02572143,0.02673409,0.01924044,0.02399992,0.02511384,0.02612649,0.02227841,0.03331634,0.04597453,0.21139728,0.17926008,0.17379979,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.02205087,0.02269564,0.02785374,0.01444268,0.02991698,0.03352765,0.01831125,0.02733793,0.02230878,0.03069069,0.03223812,0.02101926,0.0127663,0.02217983,0.02772478,0.02114821,0.23770591,0.19982356,0.17625784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.03946185,0.02048981,0.03162007,0.03414968,0.02858455,0.02301941,0.0070829,0.03389672,0.02681382,0.02150165,0.01973093,0.02428422,0.03060823,0.0275727,0.03389672,0.04123257,0.21128785,0.1748741,0.16989224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02761933,0.0263918,0.03529136,0.02025417,0.03222255,0.03191567,0.01196838,0.03437072,0.03836018,0.02516428,0.02823309,0.01902665,0.01166149,0.02700557,0.03498448,0.01687848,0.21667936,0.1850553,0.17691714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04861438,0.02508627,0.03038399,0.03895383,0.02898165,0.01604898,0.00732332,0.03147469,0.03209796,0.01807458,0.01651642,0.02072344,0.03334448,0.02477464,0.03303285,0.04113524,0.20897842,0.17483444,0.16962044,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03171526,0.01978566,0.03753457,0.01745794,0.02385918,0.03404298,0.01192959,0.03637071,0.04015326,0.0279327,0.0296785,0.0186218,0.01076573,0.02444112,0.0372436,0.02356822,0.21722547,0.18300428,0.17466943,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03501256,0.02313514,0.03046816,0.02551063,0.02840252,0.02385812,0.0097085,0.03119113,0.02685329,0.0228253,0.02458109,0.02602704,0.0239614,0.02334171,0.03542569,0.03718148,0.22012205,0.1782523,0.17414191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02602894,0.02480883,0.02938423,0.01636976,0.03334957,0.04067021,0.00945582,0.03934843,0.02552056,0.02511386,0.03131606,0.02155521,0.01169269,0.03223114,0.03334957,0.03131606,0.21105169,0.17494617,0.18249119,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.02546096,0.02465268,0.02970446,0.01636776,0.03344277,0.0406163,0.00949734,0.03910076,0.025562,0.02505682,0.03111895,0.02182368,0.01172013,0.03233138,0.0332407,0.03142206,0.21119764,0.17516249,0.18252111,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0243919,0.02336487,0.03021172,0.01745947,0.03337839,0.03971173,0.01044144,0.03671623,0.02601803,0.02661713,0.03175226,0.02122523,0.01163964,0.03055406,0.03320722,0.02824325,0.2140745,0.17818113,0.1828118,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06504874,0.01454031,0.02755005,0.02142782,0.02831533,0.02142782,0.01454031,0.02066254,0.02372366,0.02372366,0.03290701,0.02525422,0.01224447,0.02525422,0.03061117,0.02448894,0.21601139,0.19317103,0.17909732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03226075,0.02165549,0.0325574,0.01935645,0.02714352,0.03025835,0.00978947,0.03352151,0.02884926,0.0232129,0.02833013,0.02528946,0.01765071,0.02558611,0.03500476,0.03752629,0.21331945,0.18036726,0.17832072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02028693,0.01456847,0.03621694,0.00953077,0.02532463,0.03975694,0.01960616,0.02709463,0.0295454,0.0363531,0.04533925,0.01524924,0.00558231,0.0209677,0.02532463,0.01402385,0.23607657,0.20039363,0.17875883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0415434,0.01477099,0.03323472,0.02584923,0.01477099,0.02400285,0.01661736,0.02215648,0.04338977,0.02861879,0.0276956,0.01661736,0.01569417,0.01107824,0.03785065,0.0276956,0.22268681,0.18576474,0.18996227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02000025,0.02211207,0.03055938,0.01900645,0.03192586,0.04608753,0.01590082,0.02956558,0.02956558,0.02645995,0.04074584,0.01590082,0.01031069,0.02869601,0.02546615,0.0212425,0.21680342,0.19262769,0.17702342,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.01994413,0.02205003,0.03072139,0.01895311,0.03196015,0.04595821,0.0158562,0.02948262,0.0296065,0.02650959,0.04075539,0.01598008,0.01028176,0.02861549,0.02551857,0.02130677,0.21683526,0.19265005,0.17701471,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0268883,0.024873,0.03049462,0.01941049,0.03479038,0.03250992,0.01675878,0.02577458,0.02763078,0.02789595,0.03129013,0.01797857,0.01240998,0.02450176,0.02625189,0.01723609,0.23036646,0.19061201,0.18232632,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.02830718,0.02436997,0.03278745,0.02260502,0.034213,0.02939331,0.00963938,0.03238016,0.0306152,0.02579551,0.03047943,0.02050064,0.01500213,0.02599916,0.03448453,0.02980061,0.21362567,0.17986664,0.18013502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02869146,0.02461211,0.03304277,0.02236846,0.03501446,0.02889543,0.00911056,0.03256685,0.02991527,0.02624385,0.03066315,0.02039677,0.01509361,0.02583591,0.03440256,0.02984728,0.21308062,0.18051776,0.17970113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02757897,0.02398171,0.03217546,0.02178339,0.0344404,0.03110961,0.010059,0.03277501,0.02891129,0.02717927,0.03017699,0.02005138,0.01458888,0.02611342,0.03390748,0.02917775,0.21485357,0.18162627,0.17951016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04298148,0.02211821,0.03466754,0.03435381,0.02949094,0.01756907,0.0056472,0.03058901,0.03105961,0.01960834,0.01976521,0.02619674,0.03058901,0.02400061,0.03639308,0.04643255,0.20931479,0.17047244,0.16875038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.04309822,0.02104405,0.04562351,0.02954585,0.02676804,0.01759283,0.01144796,0.02348516,0.04991649,0.01978141,0.02718892,0.01860294,0.01952888,0.0208757,0.0311452,0.02996673,0.21121418,0.18051897,0.17265496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02454955,0.01709701,0.02703373,0.01285929,0.02411116,0.0382856,0.02528019,0.02703373,0.02177311,0.03653206,0.02747211,0.01402831,0.01110575,0.02264988,0.0201657,0.02308826,0.24589461,0.20668258,0.17435739,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.03058734,0.02012058,0.03165434,0.0202222,0.02835172,0.03500777,0.01107648,0.03297539,0.02774201,0.02479506,0.0351602,0.0212892,0.0159542,0.02748796,0.03104463,0.03236568,0.21030533,0.18590981,0.17795011,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.04184312,0.02125017,0.03417553,0.03198479,0.02869868,0.01182999,0.00679129,0.02322183,0.03198479,0.02168832,0.02891776,0.02563165,0.02694609,0.01577332,0.03811886,0.04184312,0.21521489,0.18176898,0.17231682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05004332,0.02039919,0.03255831,0.03376417,0.02803632,0.01386743,0.00934544,0.02210749,0.03085,0.01889186,0.02301189,0.02451922,0.02793583,0.02019821,0.03225684,0.0493399,0.21382223,0.1791364,0.16991596,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05012847,0.0206644,0.032628,0.03381447,0.0282776,0.01374331,0.00929404,0.02234524,0.03124378,0.01878582,0.0228396,0.02432269,0.02768436,0.02046665,0.03233138,0.048942,0.213457,0.1791256,0.1699056,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.03531498,0.02243973,0.03776741,0.02366594,0.0331078,0.0268541,0.00723467,0.03298517,0.03273993,0.02452429,0.02624099,0.02329808,0.01802536,0.02636362,0.03556023,0.03629595,0.20858789,0.18126953,0.16772433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03060589,0.0252736,0.03856781,0.02191353,0.03703386,0.03571905,0.00628188,0.03455033,0.03104417,0.0260771,0.02841454,0.02169439,0.01767691,0.02651537,0.03389292,0.02330139,0.20908199,0.18152467,0.17083059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.03058837,0.02525913,0.03861873,0.02190098,0.03708566,0.0356986,0.00627828,0.03453055,0.03102639,0.02613517,0.02839827,0.02168197,0.01766679,0.02650019,0.03387352,0.02328805,0.20911264,0.18157701,0.17077967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.05059207,0.01597644,0.04626512,0.01664213,0.02562888,0.03228573,0.01031812,0.02962299,0.04326954,0.03028868,0.03261857,0.01997055,0.00998528,0.01930487,0.03694553,0.0179735,0.21497455,0.18255486,0.16478259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03224117,0.02670481,0.02507647,0.02247112,0.04005722,0.04396524,0.01074706,0.02833315,0.0247508,0.02540214,0.03484652,0.02084278,0.00944438,0.02703048,0.03517219,0.01465508,0.21567588,0.19786213,0.16472138,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02837111,0.02468287,0.02439916,0.02099462,0.03744987,0.04255667,0.01305071,0.02950596,0.02354802,0.02865482,0.03461276,0.01900865,0.00936247,0.02666885,0.03347791,0.01305071,0.22267406,0.19670671,0.17122408,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02244566,0.01936843,0.04018497,0.01502411,0.03095329,0.03095329,0.01104182,0.02950518,0.0338495,0.02552289,0.04688246,0.02262667,0.00959371,0.02660897,0.03077227,0.01864438,0.21180229,0.19444337,0.17977675,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.02248964,0.01940638,0.04008235,0.01505355,0.03083257,0.03083257,0.01106345,0.029563,0.03391583,0.02539153,0.04697433,0.02267101,0.00961251,0.02666111,0.03083257,0.01868091,0.21170499,0.1946324,0.17959928,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0.03756304,0.02253783,0.03159715,0.02474742,0.02850372,0.02629413,0.01237371,0.03248098,0.02850372,0.02541029,0.02054919,0.02010728,0.02187495,0.02541029,0.03005043,0.03645825,0.2173917,0.18178689,0.17635902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04736101,0.01991672,0.03497187,0.03011031,0.02430781,0.01944624,0.00721393,0.02901254,0.03183538,0.02070084,0.02321003,0.02477828,0.02901254,0.01975989,0.0351287,0.05081115,0.21010432,0.17623641,0.16608201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04039321,0.02089304,0.02955978,0.03451221,0.02785739,0.02027399,0.00804769,0.02538117,0.03342886,0.01919064,0.02584546,0.02522641,0.02352402,0.02120257,0.04039321,0.04565516,0.20944459,0.18188583,0.16728477,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0384123,0.02072815,0.02870051,0.03290412,0.02681613,0.01971348,0.01014664,0.02435195,0.03319402,0.01985843,0.02681613,0.0244969,0.02232262,0.02072815,0.03884715,0.04377553,0.21328001,0.18503959,0.16986818,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.04055034,0.02066358,0.02936404,0.03433572,0.02734429,0.01988675,0.00807899,0.02470308,0.0335589,0.01864383,0.02765502,0.02563527,0.02330479,0.02081895,0.04055034,0.04583275,0.20814175,0.18283142,0.16810019,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.04071942,0.02099595,0.02990332,0.03467513,0.02751742,0.01956441,0.00795301,0.02497246,0.03387983,0.01829193,0.02608588,0.02576776,0.02401809,0.02115501,0.04024224,0.04644559,0.20932663,0.18129021,0.16719572,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.04088581,0.02141638,0.02952864,0.03423375,0.0275817,0.01995617,0.00811226,0.02514802,0.03374702,0.01817147,0.02644598,0.02563475,0.02368781,0.02125413,0.04007458,0.04542868,0.20958041,0.18186622,0.16724621,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.04054867,0.02129988,0.02918873,0.03407981,0.02792651,0.02066878,0.0082044,0.02555986,0.03329093,0.01909101,0.02619097,0.02508653,0.02319321,0.02129988,0.04023311,0.04465087,0.20969367,0.18245757,0.1673356,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.01663611,0.02595234,0.01696884,0.01896517,0.03061045,0.03859579,0.01929789,0.03560129,0.01863245,0.02761595,0.02495417,0.01929789,0.01264345,0.03194134,0.02927956,0.01896517,0.2385068,0.19453916,0.18099619,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03394353,0.02229127,0.03394353,0.02352163,0.02967345,0.02800884,0.00926391,0.02989057,0.0320618,0.02489674,0.02590998,0.024752,0.01802119,0.0216399,0.03850311,0.03126568,0.2150519,0.1831634,0.17419757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03004369,0.01834729,0.03096106,0.01926466,0.03050238,0.03073172,0.01376047,0.03027303,0.02568621,0.02797962,0.0323371,0.02109939,0.01261376,0.02820896,0.02981435,0.02775028,0.22418945,0.18169533,0.18474123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.03092264,0.0244306,0.03480933,0.02400349,0.03310089,0.02549837,0.01131837,0.02964132,0.03600523,0.02472957,0.02793288,0.02075746,0.01413729,0.02490041,0.03532186,0.02430246,0.21753881,0.18635727,0.17429175,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.03198241,0.02205354,0.03093224,0.02319918,0.02969113,0.03093224,0.0110745,0.03365313,0.02825908,0.02458349,0.03002527,0.02052602,0.01828248,0.02778173,0.03131412,0.03384407,0.21490274,0.18264129,0.17432134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03392808,0.02287546,0.03450574,0.02992295,0.03431319,0.02765081,0.00527599,0.03589213,0.02857507,0.02272142,0.02776634,0.02222077,0.0244544,0.02988444,0.03369701,0.03231062,0.20672749,0.17152134,0.17575675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01248265,0.0189131,0.02572182,0.01550875,0.02799139,0.03706968,0.02383051,0.02647835,0.02307399,0.03498924,0.03234141,0.0164544,0.00907829,0.0243979,0.0249653,0.01872397,0.24676892,0.20454534,0.17666499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02128167,0.01957914,0.03348316,0.01879881,0.02880119,0.03050373,0.01248525,0.03554039,0.02986528,0.02858838,0.03532757,0.0195082,0.01326557,0.02865931,0.03199344,0.02745335,0.21924704,0.19104577,0.17457276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04236744,0.02586441,0.02885618,0.03136542,0.03339211,0.02383772,0.00878232,0.02895269,0.02962826,0.02017038,0.02007387,0.02422375,0.02316216,0.02509233,0.03638389,0.03802454,0.21298017,0.17856012,0.16828225,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05207205,0.0212172,0.03538598,0.03035139,0.02855332,0.01567915,0.00934995,0.02617987,0.03279676,0.02222412,0.02143297,0.0221522,0.02560449,0.02071374,0.03236522,0.03754366,0.21197431,0.18319104,0.17121259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.03007617,0.02683719,0.03007617,0.02591177,0.03886766,0.04118121,0.00508981,0.03470327,0.03053888,0.02915075,0.03100159,0.02128467,0.0134186,0.0226728,0.04580832,0.01619486,0.20891435,0.18064645,0.16762549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02637336,0.02228094,0.03319406,0.02068945,0.03092049,0.02728279,0.00841219,0.03205728,0.03046578,0.02637336,0.03342142,0.02523658,0.01455082,0.02273566,0.04046947,0.02841957,0.21895023,0.18614589,0.17202067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02259662,0.01665014,0.02814667,0.01704657,0.02537164,0.03330028,0.017443,0.03211098,0.02616451,0.03012883,0.03885033,0.02021803,0.01070366,0.02775023,0.03092169,0.02061446,0.2319835,0.20252638,0.16747248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03368006,0.02760661,0.02760661,0.02484595,0.03533646,0.02760661,0.00717772,0.03754499,0.02705448,0.01822036,0.02539808,0.02705448,0.01766823,0.0342322,0.03754499,0.03533646,0.21164735,0.1829246,0.16151376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03188543,0.02648943,0.0294327,0.02305562,0.03188543,0.02845161,0.00686763,0.04071524,0.02845161,0.02011235,0.02648943,0.02599889,0.01864071,0.03286652,0.03826252,0.0348287,0.211417,0.18087369,0.16327548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04125196,0.0239837,0.02782109,0.02230484,0.0330975,0.02254467,0.01031299,0.02566255,0.02782109,0.0239837,0.02494304,0.02758125,0.01319103,0.02110565,0.04125196,0.02949995,0.21946205,0.19407913,0.17010185,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.01330377,0.02000644,0.03412266,0.01167889,0.03056822,0.04935599,0.01401466,0.03564599,0.02813088,0.03473199,0.04143466,0.01401466,0.00710889,0.02538888,0.02884177,0.01848311,0.21760943,0.19136228,0.18419684,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.01970058,0.017897,0.02788603,0.01720332,0.0266374,0.04064978,0.01678711,0.03093823,0.02622119,0.02996707,0.03801379,0.02067173,0.0102665,0.02649866,0.03204812,0.01859068,0.22476863,0.19170099,0.18355321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03454872,0.02033612,0.03458652,0.02336008,0.02997498,0.02751802,0.0071063,0.03258315,0.03118457,0.02422946,0.03424632,0.02494765,0.01716096,0.02509885,0.03863106,0.0286898,0.21097855,0.17468051,0.18013837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03147373,0.0197986,0.0349876,0.02335025,0.02916893,0.02765758,0.00706553,0.03343847,0.0320027,0.02433263,0.035441,0.02501273,0.01696483,0.0255417,0.03929493,0.02803542,0.21094327,0.17486236,0.18062774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01918731,0.024577,0.02716405,0.0140132,0.0299667,0.04333314,0.01250409,0.04117726,0.02716405,0.02931993,0.03470963,0.01810937,0.00862351,0.02975111,0.03492521,0.02004966,0.21750413,0.18611184,0.18180881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01889155,0.02579423,0.02506764,0.01489526,0.02870063,0.03499781,0.01768055,0.03209142,0.02313004,0.02761073,0.02773183,0.02046585,0.01404756,0.02506764,0.02845843,0.02143464,0.23760657,0.19235112,0.18397651,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.03920511,0.02622304,0.04061057,0.02252444,0.03480378,0.03162299,0.01094784,0.02888603,0.03846539,0.02074912,0.02241349,0.02100802,0.01612587,0.02766549,0.02862713,0.0284422,0.21108416,0.18170715,0.16888818,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.04651037,0.02366175,0.03406966,0.03301261,0.03439491,0.02301125,0.00609839,0.03016669,0.02878439,0.01943353,0.02309256,0.02211682,0.02764603,0.02756471,0.03008538,0.04033067,0.2060295,0.17300676,0.17098401,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.04647752,0.02381766,0.03398979,0.03291469,0.03432059,0.02332146,0.00603712,0.03051638,0.02869697,0.01951725,0.02282526,0.02208096,0.02778727,0.02753917,0.03018558,0.0401923,0.20630466,0.17241277,0.1710626,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.02924793,0.02103938,0.03506564,0.01944549,0.03139968,0.03833312,0.00924458,0.03402961,0.02996518,0.02653831,0.03387022,0.02239419,0.01426534,0.02701648,0.03458747,0.02350992,0.21244636,0.18578157,0.17181953,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02824933,0.02280491,0.03379647,0.02003134,0.0334883,0.03965179,0.00924524,0.03502917,0.02866023,0.02578394,0.03133108,0.02218857,0.01458693,0.02907113,0.03359102,0.02455124,0.21225432,0.18496527,0.17071972,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02850847,0.02079441,0.03454556,0.01978823,0.03144316,0.03748025,0.00855254,0.0347971,0.02901156,0.02624456,0.03429401,0.02314217,0.01475732,0.02766998,0.03530019,0.02465144,0.21188282,0.18496438,0.17217185,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02946307,0.02104505,0.03459806,0.01944562,0.03156757,0.03788109,0.00858638,0.0348506,0.02929471,0.02643258,0.03434552,0.02264447,0.01431063,0.02744274,0.03518732,0.02458062,0.21131426,0.18517466,0.17183505,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02971253,0.02088131,0.03466462,0.01964329,0.0315283,0.03747081,0.00874869,0.03441702,0.02921732,0.02632861,0.03425195,0.02286214,0.01452613,0.02740156,0.03499476,0.02426524,0.2117977,0.18510758,0.17218045,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01458304,0.01787599,0.03645761,0.01293657,0.02846046,0.05527444,0.01270136,0.03245903,0.03010693,0.03222382,0.04163224,0.01928725,0.00870278,0.02352104,0.03222382,0.0157591,0.21550559,0.18892626,0.18136265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01966871,0.02561506,0.02474182,0.01642524,0.03480488,0.03933742,0.01301545,0.02969019,0.0226211,0.03389006,0.02885853,0.02316167,0.00939773,0.01800539,0.04191556,0.01372236,0.23266607,0.19260841,0.17985434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.054015,0.02025562,0.0362146,0.02823511,0.02547298,0.01749349,0.01166233,0.02271085,0.03805602,0.01718659,0.02639369,0.0267006,0.02148324,0.02240395,0.03375937,0.02762131,0.21809644,0.17504583,0.17719296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0563049,0.02351558,0.03477656,0.02715884,0.02914607,0.02119714,0.0122546,0.02550281,0.03808861,0.02053473,0.0251716,0.01954111,0.0185475,0.02285317,0.03080209,0.02715884,0.21864074,0.17120584,0.17759928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05468248,0.02091679,0.03615617,0.02778946,0.02539897,0.01703225,0.01135483,0.0236061,0.03794904,0.01733106,0.0262954,0.0262954,0.02181323,0.02211204,0.03376568,0.02749064,0.21725363,0.17643507,0.17632177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0349708,0.0226722,0.03261802,0.03047914,0.03106733,0.02326039,0.0061493,0.03368747,0.03224372,0.01951734,0.02705692,0.02545275,0.02251178,0.02871456,0.03839302,0.03529163,0.20623227,0.17690108,0.17278028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02941777,0.02773676,0.04034437,0.01512914,0.04034437,0.04874945,0.01008609,0.03109879,0.03362031,0.03362031,0.03614184,0.00840508,0.00924559,0.02101269,0.02437473,0.0109266,0.210181,0.1929237,0.17664141,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.02363158,0.02713256,0.03413451,0.01575439,0.04026122,0.05076414,0.01137817,0.03238402,0.0280078,0.03500975,0.03238402,0.00962768,0.00787719,0.02275634,0.02713256,0.01487915,0.21264796,0.19767254,0.17656441,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
