@relation RNA
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute class20 {0,1}
@attribute class19 {0,1}
@attribute class26 {0,1}
@data
0.02472092,0.02191752,0.02956316,0.01707528,0.03440541,0.04332533,0.01223303,0.03236657,0.02395636,0.03516997,0.03058258,0.01834955,0.01019419,0.02191752,0.03567968,0.01529129,0.22808226,0.19026265,0.17490674,1,1,0
0.02656339,0.02142209,0.03170469,0.01999395,0.03398972,0.04027353,0.00999698,0.03398972,0.0277059,0.03313283,0.03341846,0.01828018,0.01142511,0.02342148,0.03741725,0.01685204,0.21965449,0.19060793,0.17015025,1,1,0
0.02584338,0.02051485,0.02824122,0.01731773,0.0319712,0.04449325,0.01358776,0.03223762,0.02371197,0.03516832,0.03143834,0.01811701,0.01065707,0.02211341,0.03516832,0.01412061,0.22910914,0.19185556,0.17433324,1,1,0
0.02681008,0.025337,0.03270241,0.01532005,0.03122932,0.03388087,0.01031157,0.03299702,0.02887239,0.02739931,0.02828316,0.02327469,0.01325773,0.0218016,0.03682703,0.02445315,0.22207336,0.18809729,0.17707196,1,1,0
0.04033125,0.02484171,0.03600587,0.02899174,0.03559671,0.02525087,0.01040429,0.02542622,0.03378473,0.02051633,0.02519242,0.02063323,0.02045788,0.02606919,0.02852413,0.03068682,0.21194354,0.18048491,0.17485813,1,1,0
0.04062895,0.02453069,0.03608842,0.02907122,0.0353808,0.02512037,0.01037837,0.02529727,0.03378866,0.0206388,0.0252383,0.02069777,0.02052086,0.02588695,0.02865845,0.03072233,0.21190289,0.18029772,0.17515118,1,1,0
0.03950901,0.02598658,0.03069004,0.02916141,0.03633418,0.02575141,0.00811346,0.02916141,0.02633934,0.02081278,0.02539865,0.02093037,0.02316451,0.02692727,0.02916141,0.0422135,0.20978809,0.17562859,0.17492796,1,1,0
0.04142777,0.02466646,0.03625673,0.0287082,0.03554348,0.02484478,0.01022321,0.02484478,0.03358205,0.02056529,0.02537971,0.02098135,0.02050585,0.02537971,0.02864876,0.03096681,0.21192123,0.18024823,0.17530559,1,1,0
0.01207362,0.02012271,0.03622087,0.01207362,0.02012271,0.02012271,0.02012271,0.03622087,0.03622087,0.03219633,0.01609816,0.02414725,0.01207362,0.02817179,0.03219633,0.02012271,0.23991611,0.18841497,0.19336206,1,1,0
0.01213906,0.02023176,0.02832447,0.0080927,0.02023176,0.02832447,0.02023176,0.03237082,0.03641717,0.04046352,0.02023176,0.02023176,0.0,0.01618541,0.04450988,0.02427811,0.24276339,0.19066956,0.19430264,1,1,0
0.03895154,0.02323425,0.03047787,0.02979451,0.0278811,0.01790404,0.00820032,0.03075122,0.03102456,0.01886075,0.02063748,0.02624104,0.02473765,0.02473765,0.03744815,0.04715187,0.21082604,0.18064957,0.17049036,1,1,0
0.04045497,0.0255927,0.03243798,0.02417431,0.0321913,0.02824448,0.01097711,0.02867616,0.03003288,0.02127586,0.02627106,0.02028915,0.01991914,0.02497601,0.02818281,0.03582978,0.21083298,0.18248489,0.17715641,1,1,0
0.03907149,0.02549049,0.03271976,0.02281608,0.0335973,0.0288335,0.01257809,0.02657697,0.03092289,0.02373541,0.02615909,0.0200163,0.01646435,0.02352647,0.02937674,0.02699485,0.21829145,0.18603366,0.17679512,1,1,0
0.03942436,0.02586692,0.03358162,0.02337099,0.03233365,0.02841958,0.01094806,0.02841958,0.03108569,0.02132886,0.0264909,0.0205347,0.01934347,0.0245055,0.02841958,0.03437578,0.21103883,0.1830643,0.17744762,1,1,0
0.0397915,0.02526938,0.03184208,0.02335974,0.03357408,0.02873337,0.01270131,0.0266461,0.0301545,0.02384826,0.02597994,0.01980693,0.01669822,0.02380385,0.02926629,0.02757871,0.21859839,0.18580283,0.17654452,1,1,0
0.03884485,0.02553262,0.03271367,0.02276098,0.03355356,0.02889217,0.01264033,0.02670846,0.0309499,0.02381085,0.02612054,0.01990536,0.01646182,0.02355888,0.02931212,0.02691843,0.21834586,0.18617709,0.17679251,1,1,0
0.03894158,0.02561061,0.0325915,0.02279302,0.03368489,0.02880668,0.01253196,0.02666195,0.03082525,0.0237182,0.02611525,0.02001749,0.01644294,0.02354999,0.02943748,0.02716659,0.2182608,0.1860121,0.17683175,1,1,0
0.0394188,0.02544018,0.03168786,0.02328271,0.0336206,0.02876629,0.01272009,0.0268785,0.03006976,0.02391197,0.02588966,0.01968693,0.01667546,0.02386703,0.02926071,0.02768755,0.21862757,0.18593051,0.17657784,1,1,0
0.03871285,0.02565361,0.03258473,0.02273746,0.0336413,0.02886559,0.01259436,0.0267947,0.03085195,0.02379404,0.02607623,0.01990585,0.01644028,0.02358272,0.02937274,0.02709055,0.2183154,0.18615634,0.1768293,1,1,0
0.04344285,0.02499097,0.03340762,0.02440828,0.03204801,0.02803391,0.0108769,0.0277102,0.03127109,0.02117111,0.02557366,0.02078265,0.01942303,0.02447302,0.02894032,0.03431403,0.21062719,0.18099393,0.17751123,1,1,0
0.03400125,0.01871628,0.02495504,0.02776248,0.03212962,0.02557892,0.01216558,0.03025799,0.02183566,0.02963411,0.02713861,0.01996403,0.01778047,0.02620279,0.03400125,0.02838636,0.22573421,0.18600918,0.17774617,1,1,0
0.02438249,0.02459089,0.0312596,0.01958935,0.03230159,0.02750845,0.00708551,0.03376037,0.03063441,0.0237573,0.03501075,0.02855044,0.01250384,0.02479928,0.04459703,0.0239657,0.21383364,0.18653643,0.17533292,1,1,0
0.03006112,0.02142287,0.03386195,0.02487817,0.02821829,0.02764241,0.01128732,0.02902453,0.03455301,0.02614511,0.02510852,0.02257463,0.01739168,0.02096216,0.03812349,0.02994594,0.22055663,0.18844763,0.16979454,1,1,0
0.03119898,0.02216453,0.03481276,0.02481463,0.02927163,0.02830795,0.01072088,0.02891025,0.03517414,0.02553739,0.0243328,0.02264636,0.01734615,0.02120085,0.03782425,0.03035576,0.21853099,0.18760331,0.16924638,1,1,0
0.03077994,0.02189877,0.03479471,0.02494027,0.0290767,0.02810342,0.01070607,0.0290767,0.03515969,0.02567022,0.02445363,0.02262873,0.01739736,0.02129047,0.03795787,0.03053662,0.21875002,0.18760275,0.16917608,1,1,0
0.03139253,0.02499556,0.02914174,0.02286324,0.03103714,0.02653557,0.01776935,0.02321862,0.03352485,0.02677249,0.02535095,0.01930937,0.01255701,0.02025706,0.03257715,0.02262631,0.23401576,0.19077919,0.17527612,1,1,0
0.0308397,0.02459976,0.02903971,0.02291977,0.0308397,0.02591974,0.01799982,0.02279977,0.03347967,0.02711973,0.02567975,0.01931981,0.01235988,0.0199198,0.03275968,0.02267978,0.2349163,0.19104112,0.17576651,1,1,0
0.03146173,0.02436142,0.02925818,0.02338206,0.03121689,0.02534077,0.01762836,0.02264755,0.03329802,0.02705464,0.02607529,0.01946465,0.01260918,0.02007675,0.03280834,0.02301481,0.234707,0.19040487,0.1751895,1,1,0
0.03201744,0.02476821,0.02935939,0.02331836,0.03141334,0.02597642,0.01739816,0.02307672,0.03334647,0.02670134,0.02573477,0.01945211,0.01280698,0.02041867,0.03262155,0.0229559,0.23379125,0.19014603,0.17469688,1,1,0
0.03155557,0.0246846,0.02964696,0.02341219,0.03130109,0.02646596,0.01768639,0.02303047,0.03384589,0.02697492,0.0253208,0.01883155,0.01272402,0.02035843,0.03219177,0.02290323,0.23314012,0.19090709,0.17501897,1,1,0
0.02730901,0.02048175,0.02612166,0.01929441,0.03087105,0.02879319,0.01454501,0.03265207,0.02523115,0.03116789,0.02938687,0.02077859,0.01009246,0.0264185,0.03621412,0.0240438,0.2275874,0.18871043,0.18030065,1,1,0
0.02251882,0.02134393,0.02545606,0.01801506,0.0283933,0.02898075,0.01527364,0.02878493,0.02173556,0.02878493,0.03230962,0.02232301,0.01468619,0.02232301,0.0321138,0.02663096,0.22973824,0.19333592,0.18725226,1,1,0
0.02492122,0.02314113,0.02581126,0.02002598,0.0307065,0.02692382,0.01246061,0.02937144,0.02225109,0.02759135,0.02959395,0.02403118,0.01602078,0.02180607,0.03560174,0.02981646,0.2286093,0.18760069,0.18371544,1,1,0
0.03621641,0.0184335,0.02710809,0.02624063,0.02168647,0.02374669,0.01604799,0.02461415,0.0258069,0.02493945,0.02916831,0.02136118,0.02439728,0.01897566,0.02884301,0.0378429,0.22614666,0.19054151,0.1778832,1,1,0
0.03296599,0.02339841,0.03316428,0.01507017,0.03398223,0.03844379,0.01593769,0.02733946,0.02577791,0.03152837,0.02567877,0.01784625,0.01187271,0.02235738,0.02602578,0.02605056,0.22774976,0.18781476,0.17699572,1,1,0
0.03032237,0.02213719,0.02585773,0.01711447,0.02790402,0.03385688,0.01823063,0.0284621,0.02250925,0.03162456,0.02585773,0.01823063,0.01469612,0.020835,0.02827608,0.02790402,0.23363979,0.19142016,0.18112126,1,1,0
0.03427911,0.02200498,0.03217813,0.03051946,0.03007715,0.02233671,0.00807218,0.03140409,0.03018773,0.02023573,0.02333191,0.02698097,0.02432711,0.02731271,0.03715413,0.0358272,0.21458198,0.17355139,0.17563735,1,1,0
0.03559261,0.02191121,0.02704828,0.02793941,0.02924989,0.02212088,0.01074593,0.03208052,0.02699587,0.02175395,0.02343136,0.02484668,0.02060073,0.02841118,0.0358547,0.0399434,0.21584277,0.18171093,0.17391969,1,1,0
0.03584792,0.02190706,0.02699076,0.02814376,0.02908713,0.02190706,0.01074389,0.03212686,0.02688594,0.02174983,0.02300765,0.02484198,0.0210161,0.02830099,0.03579551,0.04009306,0.21609166,0.18136165,0.17410119,1,1,0
0.03595248,0.02198268,0.02709615,0.02804504,0.0292048,0.02171909,0.0107014,0.03215691,0.02677985,0.02171909,0.02298428,0.02488207,0.0210865,0.02836134,0.03563618,0.04027521,0.21610297,0.18130598,0.17400796,1,1,0
0.01082646,0.01606508,0.02339913,0.02165293,0.02793926,0.04016269,0.01571583,0.03736876,0.01955748,0.03213015,0.02479609,0.02549458,0.01362039,0.03282863,0.03841648,0.02165293,0.22991061,0.19726649,0.17119601,1,1,0
0.03129685,0.02019152,0.03382079,0.0258163,0.02913348,0.02336447,0.01132167,0.02862869,0.0298546,0.02365292,0.02588841,0.02545574,0.02084053,0.0252394,0.03382079,0.03403713,0.21863608,0.17906113,0.1799395,1,1,0
0.0305464,0.02285855,0.03285276,0.02208976,0.0315202,0.032699,0.00866165,0.03464659,0.02680498,0.02285855,0.02552367,0.02583119,0.01947589,0.02911134,0.03398031,0.03577414,0.21188958,0.17515669,0.17771874,1,1,0
0.03884926,0.02142717,0.03804824,0.02102666,0.03224088,0.02763504,0.01021295,0.02623326,0.03123961,0.03023834,0.02883656,0.01962488,0.01702158,0.01702158,0.03284164,0.02403047,0.21802361,0.1883127,0.17713555,1,1,0
0.03718193,0.02498032,0.02976203,0.02580475,0.03207044,0.02976203,0.00939854,0.0314109,0.02671163,0.02275435,0.02308412,0.02366123,0.02184747,0.02514521,0.03388419,0.03289488,0.21558595,0.17636237,0.17769767,1,1,0
0.02976338,0.02309228,0.03451012,0.02334886,0.03297064,0.02783902,0.00731255,0.03527986,0.03130286,0.02655612,0.03155944,0.02232253,0.01667775,0.02591466,0.03835883,0.02655612,0.21308214,0.17923269,0.17432013,1,1,0
0.02985463,0.02310489,0.03452753,0.02297509,0.03258049,0.02803739,0.00726895,0.03569576,0.03115266,0.02660956,0.03167187,0.02232607,0.01687436,0.02583075,0.03829181,0.02660956,0.21285162,0.17948598,0.17425102,1,1,0
0.03257853,0.023056,0.03304238,0.02731249,0.03536162,0.0236017,0.00856755,0.03236025,0.02873132,0.02608465,0.02215558,0.022865,0.01934521,0.02714878,0.03604375,0.03246939,0.21620413,0.18376326,0.16930841,1,1,0
0.04005731,0.02695445,0.03874702,0.02620571,0.03369306,0.02339796,0.00617706,0.03537772,0.04099323,0.02115176,0.02826474,0.01759527,0.01703371,0.02714163,0.03481616,0.03369306,0.20103636,0.17549443,0.17216936,1,1,0
0.03954317,0.02671836,0.03776195,0.0254715,0.03295264,0.02297779,0.00587804,0.03633697,0.03972129,0.02155281,0.02849958,0.01834661,0.01709975,0.02689648,0.03598072,0.03437762,0.20144678,0.17542005,0.17301788,1,1,0
0.03939696,0.02536285,0.03702976,0.0246865,0.03195719,0.02215022,0.00896154,0.03314079,0.03838244,0.02248839,0.0294209,0.01724674,0.01673948,0.02620827,0.03195719,0.0317881,0.20562314,0.17976607,0.17769349,1,1,0
0.03454791,0.02310483,0.0279153,0.0247812,0.0330902,0.03090362,0.01282792,0.0289357,0.02244886,0.02463543,0.02215731,0.02055382,0.02033516,0.02711355,0.02682201,0.04271113,0.219589,0.18232534,0.1752017,1,1,0
0.03522011,0.02305179,0.02766214,0.0252436,0.03280156,0.03000511,0.01254622,0.02909816,0.02229599,0.02418548,0.02206925,0.02093556,0.02093556,0.02720867,0.02713309,0.04360944,0.21959202,0.18160945,0.17479682,1,1,0
0.03283975,0.02265416,0.02651766,0.02329808,0.02985432,0.03026408,0.01381494,0.02991286,0.02212732,0.02476152,0.02206878,0.02124925,0.0205468,0.02616643,0.02780549,0.04390341,0.22126295,0.1830183,0.17793391,1,1,0
0.03332537,0.02259858,0.02627462,0.02362305,0.02952881,0.02952881,0.01361941,0.03007118,0.02199595,0.02440647,0.02199595,0.02157411,0.02103174,0.02621435,0.0280825,0.04465479,0.22131466,0.18246796,0.17769168,1,1,0
0.04208581,0.02525149,0.03307169,0.02638571,0.03187776,0.02465452,0.00919321,0.03140019,0.02871386,0.02274425,0.02220698,0.02101306,0.02417695,0.02447544,0.03014657,0.03975766,0.21485109,0.17575107,0.17224268,1,1,0
0.04295452,0.02529153,0.03321347,0.027228,0.03180512,0.02499812,0.00850875,0.03198117,0.02922316,0.02200539,0.02218143,0.02124254,0.0247634,0.02493944,0.03074887,0.04002047,0.21250016,0.17406715,0.1723273,1,1,0
0.04358508,0.02606498,0.03362629,0.02760183,0.03344186,0.02514287,0.00719246,0.0326427,0.02895426,0.02145443,0.02090116,0.02188475,0.02495845,0.02569614,0.03147469,0.04137201,0.21008664,0.17192319,0.1719962,1,1,0
0.05977151,0.01732154,0.03269136,0.03415515,0.02195688,0.01634568,0.00780689,0.02512843,0.03391118,0.01780947,0.02366464,0.0253724,0.02854395,0.01976119,0.03635084,0.05074479,0.2036282,0.17672223,0.16831367,1,1,0
0.03226075,0.02165549,0.0325574,0.01935645,0.02714352,0.03025835,0.00978947,0.03352151,0.02884926,0.0232129,0.02833013,0.02528946,0.01765071,0.02558611,0.03500476,0.03752629,0.21331945,0.18036726,0.17832072,1,1,0
0.04739525,0.02621865,0.03239516,0.03189095,0.02936993,0.02079845,0.00768912,0.03025229,0.03088254,0.01865558,0.01966399,0.02180686,0.03025229,0.02243711,0.0312607,0.04021033,0.20957018,0.17615707,0.17309354,1,1,0
0.03474883,0.01609578,0.029183,0.02451974,0.02692658,0.03504968,0.01308722,0.03098813,0.02331631,0.02602401,0.02512145,0.02226332,0.01955562,0.02888214,0.02933343,0.04046508,0.21697134,0.18178483,0.17568352,1,1,0
0.02441844,0.02163499,0.02606321,0.0167007,0.02808753,0.03618484,0.02024327,0.02922622,0.02176151,0.02998534,0.02340628,0.01973719,0.01454985,0.02593669,0.02517756,0.02505104,0.23730891,0.19066097,0.18386546,1,1,0
0.02875072,0.02069181,0.03637402,0.02940415,0.0357206,0.02374113,0.01045481,0.02700826,0.03768087,0.02591921,0.02766168,0.02199866,0.01306851,0.02657264,0.03898772,0.02199866,0.21696827,0.18441747,0.17258081,1,1,0
0.01475845,0.01475845,0.02724636,0.01702898,0.0227053,0.03519322,0.0227053,0.03178742,0.0261111,0.02838163,0.02951689,0.02157004,0.01021739,0.03405795,0.02497583,0.01475845,0.24719655,0.19226889,0.18476182,1,1,0
0.0504426,0.02061356,0.03710441,0.02400874,0.03225416,0.02182612,0.00339517,0.03807446,0.02764642,0.02546381,0.02594884,0.02546381,0.02182612,0.02764642,0.03807446,0.03273919,0.20349802,0.17587581,0.16809786,1,1,0
0.05084364,0.02190187,0.03884975,0.02372703,0.03363502,0.02294482,0.00338958,0.03754607,0.02868103,0.02476998,0.02476998,0.02476998,0.02216261,0.02789882,0.03598165,0.03337429,0.2021936,0.17385923,0.16870106,1,1,0
0.03820121,0.02271423,0.03200642,0.02503728,0.02865091,0.02090742,0.00722726,0.03587816,0.03149019,0.01961684,0.033297,0.02477916,0.01987495,0.02942526,0.03639439,0.033297,0.20345737,0.18212822,0.17561674,1,1,0
0.03411985,0.0330536,0.02647842,0.02772237,0.03483068,0.03003257,0.00568664,0.03945107,0.03163194,0.01865929,0.02985486,0.01705992,0.02079178,0.0282555,0.03518609,0.03571921,0.20258422,0.18272696,0.16615502,1,1,0
0.02240991,0.02154799,0.02965003,0.02103084,0.02930527,0.03361486,0.00896396,0.0396483,0.02585759,0.02482328,0.03085672,0.02482328,0.01706601,0.03154626,0.03689016,0.03051195,0.21111501,0.18031427,0.1800243,1,1,0
0.01856078,0.02270543,0.02739067,0.02180442,0.0297333,0.03369773,0.00919029,0.0407256,0.02468765,0.02432724,0.03117491,0.02450744,0.01747957,0.03261652,0.03694137,0.03225612,0.21162571,0.17968313,0.18089211,1,1,0
0.03085698,0.01431048,0.02973897,0.02481974,0.02191293,0.02325453,0.01855891,0.02146572,0.03309299,0.02727936,0.03130418,0.02370174,0.01408688,0.02034772,0.03577621,0.02280733,0.23082849,0.19335702,0.18249982,1,1,0
0.03380201,0.02000527,0.03035283,0.01724592,0.02897315,0.03725119,0.01517641,0.02966299,0.0262138,0.03242234,0.03242234,0.01793576,0.01241706,0.02138495,0.03104266,0.01586625,0.23059627,0.19272686,0.17450193,1,1,0
0.0288245,0.01441225,0.02722313,0.02508799,0.02722313,0.02295284,0.01761497,0.0288245,0.02295284,0.02829071,0.0245542,0.02241905,0.0165474,0.03095964,0.0288245,0.03522994,0.23282172,0.18653375,0.17870295,1,1,0
0.0489703,0.02596774,0.03144881,0.03764872,0.03396472,0.01868958,0.00539123,0.02884306,0.02677642,0.01761134,0.01850987,0.022733,0.03423428,0.02461993,0.03028072,0.04843117,0.20739639,0.17117494,0.16730779,1,1,0
0.02603423,0.02467197,0.03178598,0.02209882,0.03254279,0.03163461,0.00802218,0.03753772,0.02573151,0.02603423,0.02921283,0.02209882,0.02028248,0.02724512,0.03420777,0.02875874,0.21325823,0.18328702,0.17555496,1,1,0
0.02349572,0.0246014,0.03575035,0.01879658,0.03906739,0.04192374,0.00562054,0.03879097,0.02764202,0.0273656,0.03215689,0.02377214,0.01243891,0.03151191,0.03740887,0.01962584,0.20737923,0.17716002,0.17549186,1,1,0
0.04355131,0.02372488,0.0357544,0.02517288,0.0336381,0.0236135,0.01102706,0.02316796,0.03464056,0.02483873,0.02584119,0.0214972,0.0164849,0.01915812,0.03419502,0.0321901,0.21664809,0.18131878,0.17353722,1,1,0
0.02698311,0.0292663,0.03071924,0.02698311,0.04047467,0.03715367,0.00747225,0.03279486,0.03030411,0.02075624,0.02864361,0.02137893,0.01618987,0.03071924,0.0342478,0.02573774,0.20459811,0.18345722,0.17211992,1,1,0
0.03734226,0.02171788,0.03038941,0.03312368,0.02617083,0.01968672,0.00874965,0.02960819,0.02843637,0.01906174,0.02038981,0.02695205,0.03062378,0.02367093,0.03531109,0.04351389,0.21472636,0.17270886,0.17781648,1,1,0
0.03236997,0.02256989,0.02969722,0.02197594,0.02346081,0.02524264,0.01336375,0.02850933,0.02880631,0.02108503,0.03058814,0.02346081,0.02227292,0.021382,0.03029117,0.03623061,0.2169074,0.19206053,0.17972553,1,1,0
0.03041124,0.02367898,0.02832192,0.02553616,0.02762548,0.02600045,0.01578599,0.0262326,0.02901836,0.02298254,0.02553616,0.02205395,0.02112537,0.02275039,0.02994695,0.0297148,0.22434136,0.18902159,0.17991572,1,1,0
0.04399566,0.02382489,0.0321563,0.0321563,0.02806368,0.01900145,0.00438495,0.03113314,0.02864834,0.01680897,0.02557887,0.02645586,0.03127931,0.0229479,0.03537193,0.04516498,0.2022873,0.17312781,0.17761238,1,1,0
0.04512473,0.02801969,0.0283455,0.04202953,0.03926014,0.02639063,0.00342101,0.03323265,0.02818259,0.01661633,0.01743085,0.02068895,0.03095198,0.03127779,0.03355846,0.04268115,0.20297562,0.16437914,0.16543326,1,1,0
0.02438582,0.02307274,0.0256989,0.01782041,0.03001332,0.03526565,0.01575699,0.03001332,0.02588649,0.02757473,0.03282706,0.02138449,0.01087983,0.02513615,0.03320223,0.0211969,0.22685415,0.19305628,0.17997455,1,1,0
0.04151733,0.02206516,0.03237191,0.02663787,0.0290331,0.02046834,0.00667761,0.03150091,0.0285976,0.02162966,0.02932343,0.02395231,0.02351681,0.02351681,0.03513005,0.04420289,0.20479145,0.17827619,0.17679057,1,1,0
0.04215953,0.02233276,0.03257782,0.02704991,0.02948219,0.02049012,0.00619126,0.03184076,0.02874513,0.02144829,0.02867143,0.02395428,0.02380687,0.02373316,0.03537862,0.04488663,0.20396274,0.17764732,0.17564121,1,1,0
0.04188584,0.02218778,0.03251278,0.0268743,0.0292908,0.02043033,0.00637075,0.03170729,0.02870498,0.02152873,0.02892466,0.02401845,0.02365232,0.02365232,0.03536864,0.04459524,0.20429403,0.17800718,0.1759936,1,1,0
0.03279864,0.01898463,0.03596275,0.02075961,0.02924867,0.03719752,0.00941514,0.03542253,0.03434211,0.02940302,0.03071496,0.01898463,0.01219338,0.0256987,0.03727469,0.02623891,0.20961157,0.18518019,0.17056834,1,1,0
0.02426955,0.02380727,0.02843005,0.01583299,0.02577195,0.03339953,0.01560185,0.03247497,0.02831448,0.03039472,0.03016359,0.01941564,0.01409945,0.01953121,0.03409294,0.02230487,0.22874357,0.19113872,0.18221263,1,1,0
0.02071589,0.0201066,0.02437164,0.01294743,0.02589486,0.04615378,0.02437164,0.02772274,0.01995428,0.03259706,0.02802738,0.0147753,0.01172885,0.02528557,0.01843105,0.02635183,0.2396649,0.19942503,0.18147417,1,1,0
0.03647019,0.0194784,0.03025368,0.01450519,0.0279743,0.03211864,0.01740623,0.03087533,0.0279743,0.03087533,0.03792071,0.01761345,0.0084959,0.02590213,0.02859595,0.01326189,0.22191851,0.19390774,0.18445215,1,1,0
0.04323146,0.02161573,0.02906115,0.01729259,0.03122272,0.03554587,0.01393014,0.0353057,0.0276201,0.02810045,0.03170307,0.01873363,0.00936682,0.03074237,0.0314629,0.01609171,0.21292857,0.18824925,0.17779576,1,1,0
0.01941641,0.02025332,0.0331418,0.0185795,0.03297442,0.03481563,0.01740782,0.02962676,0.03012891,0.03732637,0.02661387,0.01456231,0.00903867,0.0224293,0.03130059,0.01640352,0.23742494,0.19062514,0.17793072,1,1,0
0.02208064,0.02279292,0.03686043,0.0211903,0.0370385,0.0329429,0.01228681,0.03169641,0.03312097,0.03454552,0.02403941,0.01620434,0.01086225,0.02368327,0.03472359,0.01994381,0.22767379,0.18581394,0.1725002,1,1,0
0.01967595,0.01999851,0.03467483,0.01806317,0.03322332,0.03483611,0.01693422,0.02951392,0.03048159,0.03741656,0.02709475,0.01467632,0.00919286,0.0222564,0.03080415,0.01661166,0.236694,0.19065871,0.17719297,1,1,0
0.01917466,0.02014964,0.03396189,0.01819967,0.03298691,0.03509937,0.01706219,0.02973697,0.03022446,0.03721183,0.02697452,0.01478724,0.00926233,0.0224246,0.03103695,0.0167372,0.2368876,0.19073878,0.17734319,1,1,0
0.01708651,0.02113664,0.02581961,0.01379577,0.02809781,0.03278078,0.02189604,0.02961661,0.02354141,0.03556524,0.03265421,0.01607397,0.0091128,0.02290857,0.02746498,0.01012534,0.24647273,0.19506867,0.19078232,1,1,0
0.01727196,0.02162193,0.02597191,0.01432933,0.0287866,0.03172922,0.02123811,0.03019394,0.02392486,0.03492774,0.03275275,0.01663225,0.00933965,0.02354104,0.02827483,0.01010729,0.24565461,0.19402153,0.18968045,1,1,0
0.04107269,0.02390106,0.02830999,0.02274081,0.03271892,0.02343696,0.01090631,0.0255254,0.02877409,0.02343696,0.02482925,0.02738179,0.0136909,0.02181261,0.04037654,0.02622155,0.22097822,0.19284355,0.17104243,1,1,0
